Via;Numero Civico;Citt…;Provincia;Paese;Id(Field utile solo al fine dell'ordinamento) ;Quartiere;Longitudine(X);Latitudine(Y);StAddr;CAP;Anno Accertamento;Mese Accertamento;Giorno Accertamento;Numero Verbali;Descrizione Sanzione;Descrizione Paragrafo;Descrizione Capitolo;Descrizione Prontuario
Via Gorizia;132;Torino;TO;Italia;4911;Santa Rita;7.640191866;45.04342047;Via Gorizia 132;10137;2017;12;5;1;ART. 21 C. 2 C. 4 AUTORIZZAZIONE ATTIVITA' PRODUTTIVE ? L.R. 38/2006;AUTORIZZAZIONE;FUNZIONI AUTORIZZ. COMUNALI;ATTIVITA' PRODUTTIVE ? L.R. 38/2006
Via Gorizia;138;Torino;TO;Italia;3602;Santa Rita;7.638198577;45.03936981;Via Gorizia 138;10137;2017;9;17;1;ART. 10 C. 2/3 INOSSERVANZA ORDINANZA REGOLAMENTO INQUINAMENTO ACUSTICO;INOSSERVANZA ORDINANZA;INOTTEMPERANZA;REGOLAMENTO INQUINAMENTO ACUSTICO
Via Gorizia;138;Torino;TO;Italia;3603;Santa Rita;7.638198577;45.03936981;Via Gorizia 138;10137;2017;9;17;1;ARTT. 6 C. 1?11 C. 2 LEGGE REGIONALE 9/2016 T.U.L.P.S.;LEGGE REGIONALE 9/2016;VIDEOGIOCHI;T.U.L.P.S.
Via Gottardo;277;Torino;TO;Italia;16;Regio Parco;7.712542431;45.09150043;Via Gottardo 277;10154;2017;1;3;1;ARTT. 10 C. 4?47 CONTENITORI PER LA RACCOLTA REGOLAMENTO GESTIONE RIFIUTI URBANI;CONTENITORI PER LA RACCOLTA;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via Gottardo;277;Torino;TO;Italia;17;Regio Parco;7.712542431;45.09150043;Via Gottardo 277;10154;2017;1;3;1;ARTT. 13 C. 5?47 NORME RACCOLTE DIFFERENZIATE REGOLAMENTO GESTIONE RIFIUTI URBANI;NORME RACCOLTE DIFFERENZIATE;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via Gottardo;277;Torino;TO;Italia;18;Regio Parco;7.712542431;45.09150043;Via Gottardo 277;10154;2017;1;3;1;ARTT. 9 C. 4?47 CONFERIMENTI REGOLAMENTO GESTIONE RIFIUTI URBANI;CONFERIMENTI;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via Gottardo;277;Torino;TO;Italia;305;Regio Parco;7.712542431;45.09150043;Via Gottardo 277;10154;2017;1;24;1;ARTT. 10 C. 4?47 CONTENITORI PER LA RACCOLTA REGOLAMENTO GESTIONE RIFIUTI URBANI;CONTENITORI PER LA RACCOLTA;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via Gottardo;277;Torino;TO;Italia;306;Regio Parco;7.712542431;45.09150043;Via Gottardo 277;10154;2017;1;24;1;ARTT. 13 C. 5?47 NORME RACCOLTE DIFFERENZIATE REGOLAMENTO GESTIONE RIFIUTI URBANI;NORME RACCOLTE DIFFERENZIATE;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via Gottardo;277;Torino;TO;Italia;307;Regio Parco;7.712542431;45.09150043;Via Gottardo 277;10154;2017;1;24;1;ARTT. 9 C. 4?47 CONFERIMENTI REGOLAMENTO GESTIONE RIFIUTI URBANI;CONFERIMENTI;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via Gottardo;277;Torino;TO;Italia;678;Regio Parco;7.712542431;45.09150043;Via Gottardo 277;10154;2017;2;14;1;ARTT. 10 C. 4?47 CONTENITORI PER LA RACCOLTA REGOLAMENTO GESTIONE RIFIUTI URBANI;CONTENITORI PER LA RACCOLTA;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via Gottardo;277;Torino;TO;Italia;679;Regio Parco;7.712542431;45.09150043;Via Gottardo 277;10154;2017;2;14;1;ARTT. 13 C. 5?47 NORME RACCOLTE DIFFERENZIATE REGOLAMENTO GESTIONE RIFIUTI URBANI;NORME RACCOLTE DIFFERENZIATE;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via Gottardo;277;Torino;TO;Italia;680;Regio Parco;7.712542431;45.09150043;Via Gottardo 277;10154;2017;2;14;1;ARTT. 9 C. 4?47 CONFERIMENTI REGOLAMENTO GESTIONE RIFIUTI URBANI;CONFERIMENTI;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via Gottardo;277;Torino;TO;Italia;930;Regio Parco;7.712542431;45.09150043;Via Gottardo 277;10154;2017;2;28;1;ARTT. 10 C. 4?47 CONTENITORI PER LA RACCOLTA REGOLAMENTO GESTIONE RIFIUTI URBANI;CONTENITORI PER LA RACCOLTA;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via Gottardo;277;Torino;TO;Italia;931;Regio Parco;7.712542431;45.09150043;Via Gottardo 277;10154;2017;2;28;1;ARTT. 13 C. 5?47 NORME RACCOLTE DIFFERENZIATE REGOLAMENTO GESTIONE RIFIUTI URBANI;NORME RACCOLTE DIFFERENZIATE;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via Gottardo;277;Torino;TO;Italia;932;Regio Parco;7.712542431;45.09150043;Via Gottardo 277;10154;2017;2;28;1;ARTT. 9 C. 4?47 CONFERIMENTI REGOLAMENTO GESTIONE RIFIUTI URBANI;CONFERIMENTI;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via Gottardo;277;Torino;TO;Italia;1399;Regio Parco;7.712542431;45.09150043;Via Gottardo 277;10154;2017;3;28;1;ARTT. 10 C. 4?47 CONTENITORI PER LA RACCOLTA REGOLAMENTO GESTIONE RIFIUTI URBANI;CONTENITORI PER LA RACCOLTA;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via Gottardo;277;Torino;TO;Italia;1400;Regio Parco;7.712542431;45.09150043;Via Gottardo 277;10154;2017;3;28;1;ARTT. 13 C. 5?47 NORME RACCOLTE DIFFERENZIATE REGOLAMENTO GESTIONE RIFIUTI URBANI;NORME RACCOLTE DIFFERENZIATE;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via Gottardo;277;Torino;TO;Italia;1401;Regio Parco;7.712542431;45.09150043;Via Gottardo 277;10154;2017;3;28;1;ARTT. 9 C. 4?47 CONFERIMENTI REGOLAMENTO GESTIONE RIFIUTI URBANI;CONFERIMENTI;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via Gradisca;0;Torino;TO;Italia;1950;Santa Rita;7.645154806;45.05281923;Via Gradisca;10136;2017;5;9;1;ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO
Via Gradisca;87;Torino;TO;Italia;4688;Santa Rita;7.643219453;45.04686889;Via Gradisca 87;10136;2017;11;21;1;ART. 7 C. 11 IDON. DEI LOCALI E DELLE ATTREZZATURE REGOLAMENTO ACCONCIATORE ED ESTETISTA;IDON. DEI LOCALI E DELLE ATTREZZATURE;IDONEITA' IGIENICO SANITARIA;REGOLAMENTO ACCONCIATORE ED ESTETISTA
Via Gradisca;164;Torino;TO;Italia;34;Santa Rita;7.642883024;45.04632404;Via Gradisca 164;10136;2017;1;5;1;ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO
Via Gradisca;164;Torino;TO;Italia;136;Santa Rita;7.642883024;45.04632404;Via Gradisca 164;10136;2017;1;13;1;ARTT. 83?80?87 DIVIETO DI CIRC. VEICOLI A MOTORE REGOLAMENTO VERDE PUBBLICO E PRIVATO;DIVIETO DI CIRC. VEICOLI A MOTORE;NORME DI CARATTERE SPECIALE;REGOLAMENTO VERDE PUBBLICO E PRIVATO
Via Gressoney;36;Torino;TO;Italia;3977;Barriera di Milano;7.68320342;45.09245837;Via Gressoney 36;10155;2017;10;10;1;ART. 8 C. 1 LETT. C ALTRE ATTIVITA' VIETATE REGOLAMENTO POLIZIA URBANA;ALTRE ATTIVITA' VIETATE;SICUREZZA AMBIENTALE E IGIENE;REGOLAMENTO POLIZIA URBANA
Via Groscavallo;19;Torino;TO;Italia;1613;Cenisia;7.652157833;45.0725093;Via Groscavallo 19;10138;2017;4;12;1;ART. 65 C. 1 IN REL ART. 22 C. 1 C. 6D.L.vo 114/98 D.TO L.VO 59/2010 ATTIVITA' PRODUTTIVE?D.L.vo 114/98;D.TO L.VO 59/2010;TITOLO AUTORIZZATIVO;ATTIVITA' PRODUTTIVE?D.L.vo 114/98
Via Guastalla;20;Torino;TO;Italia;2954;Vanchiglia;7.697829122;45.07048503;Via Guastalla 20;10124;2017;7;20;1;ARTT. 5 C. 1?10 C. 1 RUMORE ESTERNO REGOLAMENTO INQUINAMENTO ACUSTICO;RUMORE ESTERNO;ATTIVITA' RUMOROSE PERMANENTI;REGOLAMENTO INQUINAMENTO ACUSTICO
Via Guido Reni;96;Torino;TO;Italia;4260;Mirafiori Nord;7.629278611;45.04914148;Via Guido Reni 96;10136;2017;10;24;1;ART. 2 C. 1?3?9 PUNTO 1 ART. 3 D.M. 182/2000 ATTIVITA' PRODUTTIVE?PESI E MISURE;ART. 3 D.M. 182/2000;VERIFICAZIONE PERIODICA;ATTIVITA' PRODUTTIVE?PESI E MISURE
Via Guido Reni;133;Torino;TO;Italia;3817;Mirafiori Nord;7.629415699;45.04565407;Via Guido Reni 133;10137;2017;10;2;1;ART. 2 C. 1?3?9 PUNTO 1 ART. 3 D.M. 182/2000 ATTIVITA' PRODUTTIVE?PESI E MISURE;ART. 3 D.M. 182/2000;VERIFICAZIONE PERIODICA;ATTIVITA' PRODUTTIVE?PESI E MISURE
Via Guido Reni;189;Torino;TO;Italia;716;Mirafiori Nord;7.629149883;45.04220193;Via Guido Reni 189;10137;2017;2;16;1;ART. 22 C. 3 IN REL ART. 15 C. 5?17D.L.vo 206/05 PREZZI DI VENDITA ATTIVITA' PRODUTTIVE?D.L.vo 114/98;PREZZI DI VENDITA;IMPIANTI CARBURANTI;ATTIVITA' PRODUTTIVE?D.L.vo 114/98
Via I. Pizzi;4;Torino;TO;Italia;2979;Lingotto;7.648064649;45.01883187;Via Italo Pizzi 4;10127;2017;7;22;1;ART. 57 RISERVE DI PARCHEGGIO REGOLAMENTO C.O.S.A.P.;RISERVE DI PARCHEGGIO;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.
Via Isernia;2;Torino;TO;Italia;1760;Lucento;7.659835957;45.10385963;Via Isernia 2;10151;2017;4;26;1;ART. 7 C. 1 RIPRISTINO NON CONFORME REGOLAMENTO MANOMISSIONE SUOLO PUBBLICO;RIPRISTINO NON CONFORME;LAVORI REGOLARMENTE AUTORIZZATI;REGOLAMENTO MANOMISSIONE SUOLO PUBBLICO
Via Isernia;6;Torino;TO;Italia;3094;Lucento;7.659026932;45.10414967;Via Isernia 6;10151;2017;7;31;1;ARTT. 13 C. 5?47 NORME RACCOLTE DIFFERENZIATE REGOLAMENTO GESTIONE RIFIUTI URBANI;NORME RACCOLTE DIFFERENZIATE;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via Isonzo;133;Torino;TO;Italia;437;San Paolo;7.637487833;45.05869083;Via Isonzo 133;10141;2017;2;1;1;ARTT. 9 C. 8?47 CONFERIMENTI REGOLAMENTO GESTIONE RIFIUTI URBANI;CONFERIMENTI;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via Isonzo;133;Torino;TO;Italia;3342;San Paolo;7.637487833;45.05869083;Via Isonzo 133;10141;2017;8;29;1;ARTT. 22 C. 3?47 ALTRE RACCOLTE DIFFERENZIATE REGOLAMENTO GESTIONE RIFIUTI URBANI;ALTRE RACCOLTE DIFFERENZIATE;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via Issiglio;8;Torino;TO;Italia;184;San Paolo;7.640975578;45.06672913;Via Issiglio 8;10141;2017;1;17;1;ART. 9 PUNTO 2 DIVIETI GENERALI REGOLAMENTO TUTELA E BENESSERE ANIMALI;DIVIETI GENERALI;DISPOSIZIONI GENERALI;REGOLAMENTO TUTELA E BENESSERE ANIMALI
Via Issiglio;8;Torino;TO;Italia;185;San Paolo;7.640975578;45.06672913;Via Issiglio 8;10141;2017;1;17;1;ART. 9 PUNTO 4 DIVIETI GENERALI REGOLAMENTO TUTELA E BENESSERE ANIMALI;DIVIETI GENERALI;DISPOSIZIONI GENERALI;REGOLAMENTO TUTELA E BENESSERE ANIMALI
Via Ivrea;30;Torino;TO;Italia;5244;Falchera;7.705904908;45.11516931;Via Ivrea 30;10156;2017;12;31;1;ARTT. 28 C. 2?29 C. 1 AUTORIZZAZIONI ATTIVITA' PRODUTTIVE?D.L.vo 114/98;AUTORIZZAZIONI;COMMERCIO SU AREE PUBBLICHE;ATTIVITA' PRODUTTIVE?D.L.vo 114/98
Via J. Durandi;13;Torino;TO;Italia;210;San Donato;7.660018326;45.08177299;Via Jacopo Durandi 13;10144;2017;1;18;1;ART. 17 C. 7 PANE IGIENE/TUTELA ALIMENTI?L. 580/67;PANE;ATTIVITA' DI PANIFICAZIONE;IGIENE/TUTELA ALIMENTI?L. 580/67
Via J. Durandi;13;Torino;TO;Italia;211;San Donato;7.660018326;45.08177299;Via Jacopo Durandi 13;10144;2017;1;18;1;ARTT. 14 C. 1?22 C. 3 PUBBLICITA' DEI PREZZI ATTIVITA' PRODUTTIVE?D.L.vo 114/98;PUBBLICITA' DEI PREZZI;ESERC. VEND. DETTAGLIO IN SEDE FISSA;ATTIVITA' PRODUTTIVE?D.L.vo 114/98
Via Jacopo Foroni;11;Torino;TO;Italia;438;Barriera di Milano;7.695458267;45.08980271;Via Jacopo Foroni 11;10154;2017;2;1;1;ART. 18 SANZIONI ED INDENNITA' DI MORA REGOLAMENTO C.O.S.A.P.;SANZIONI ED INDENNITA' DI MORA;OCCUPAZ IONE SPAZI ED AREE PUBBLICHE;REGOLAMENTO C.O.S.A.P.
Via L. Boccherini;37;Torino;TO;Italia;4383;Barriera di Milano;7.693454097;45.10135777;Via Luigi Boccherini 37;10155;2017;11;2;1;ARTT. 11 C. 4?47 OPERAZIONE DI RACCOLTA REGOLAMENTO GESTIONE RIFIUTI URBANI;OPERAZIONE DI RACCOLTA;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via L. Cherubini;9;Torino;TO;Italia;1637;Barriera di Milano;7.695458246;45.0926755;Via Luigi Salvatore Cherubini 9;10154;2017;4;14;1;ART. 3 C. 2?TER?11 C. 4 ESERCITA ATTIV. DI ESTET SENZA REQUISITI REG. 324/07 DISCP. ACCONC.ED ESTETICA;ESERCITA ATTIV. DI ESTET SENZA REQUISITI;DISCIPLINA DELLE ATTIV. ACCON E ESTET.;REG. 324/07 DISCP. ACCONC.ED ESTETICA
Via L. Cherubini;9;Torino;TO;Italia;4699;Barriera di Milano;7.695458246;45.0926755;Via Luigi Salvatore Cherubini 9;10154;2017;11;21;1;ARTT. 10 C. 1 LETT. 11 C. 4 OMESSA ESPOSIZIONE ATTIVITA' ACCONCIATORE;OMESSA ESPOSIZIONE;ESPOSIZIONE LICENZA;ATTIVITA' ACCONCIATORE
Via L. Cherubini;9;Torino;TO;Italia;4700;Barriera di Milano;7.695458246;45.0926755;Via Luigi Salvatore Cherubini 9;10154;2017;11;21;1;ARTT. 3 C. 2?11 DIRETTORE TECNICO REGOLAMENTO ACCONCIATORE ED ESTETISTA;DIRETTORE TECNICO;REQUISITI PER ESERCITARE L'ATTIVITA';REGOLAMENTO ACCONCIATORE ED ESTETISTA
Via L. Cherubini;9;Torino;TO;Italia;4701;Barriera di Milano;7.695458246;45.0926755;Via Luigi Salvatore Cherubini 9;10154;2017;11;21;1;ARTT. 7 C. 8?11 IDON. DEI LOCALI E DELLE ATTREZZATURE REGOLAMENTO ACCONCIATORE ED ESTETISTA;IDON. DEI LOCALI E DELLE ATTREZZATURE;IDONEITA' IGIENICO SANITARIA;REGOLAMENTO ACCONCIATORE ED ESTETISTA
Via L. Cherubini;9;Torino;TO;Italia;4702;Barriera di Milano;7.695458246;45.0926755;Via Luigi Salvatore Cherubini 9;10154;2017;11;21;2;ART. 3 C. 2BIS?11 C. 4 REGOLAMENTO COMUNALE 324 ATTIVITA' ACCONCIATORE;REGOLAMENTO COMUNALE 324;ASSENZA RESPONSABILE TECNICO;ATTIVITA' ACCONCIATORE
Via L. Cherubini;27;Torino;TO;Italia;2401;Barriera di Milano;7.698225913;45.09275748;Via Luigi Salvatore Cherubini 27;10154;2017;6;8;1;ART. 18 C. 3 IN REL ART. 21 C. 2 PUBBLICITA' DEI PREZZI ATTIVITA' PRODUTTIVE ? L.R. 38/2006;PUBBLICITA' DEI PREZZI;ESERCIZI DI SOMMINISTRAZIONE;ATTIVITA' PRODUTTIVE ? L.R. 38/2006
Via L. Cherubini;64;Torino;TO;Italia;4936;Barriera di Milano;7.702078699;45.09278953;Via Luigi Salvatore Cherubini 64;10154;2017;12;6;1;ARTT. 34?68 INTERVENTI URGENTI REGOLAMENTO EDILIZIO;INTERVENTI URGENTI;ESECUZIONE DELLE OPERE;REGOLAMENTO EDILIZIO
Via L. Delleani;7;Torino;TO;Italia;4611;Pozzo Strada;7.636670911;45.06711691;Via Lorenzo Delleani 7;10141;2017;11;16;1;ART. 40 C. 2 SPECIE COLUMBA LIVIA DOMESTICA REGOLAMENTO TUTELA E BENESSERE ANIMALI;SPECIE COLUMBA LIVIA DOMESTICA;ALTRE SPECIE ANIMALI;REGOLAMENTO TUTELA E BENESSERE ANIMALI
Via L. Des Ambrois;2;Torino;TO;Italia;2652;Centro;7.688347119;45.0670103;Via Luigi des Ambrois 2;10123;2017;6;28;1;ART. 10 C. 2/3 INOSSERVANZA ORDINANZA REGOLAMENTO INQUINAMENTO ACUSTICO;INOSSERVANZA ORDINANZA;INOTTEMPERANZA;REGOLAMENTO INQUINAMENTO ACUSTICO
Via L. Des Ambrois;2;Torino;TO;Italia;2653;Centro;7.688347119;45.0670103;Via Luigi des Ambrois 2;10123;2017;6;28;1;ART. 252 C. 2 VENDITA ? ESPOSIZIONE ? LAVORAZIONE REGOLAMENTO D'IGIENE;VENDITA ? ESPOSIZIONE ? LAVORAZIONE;PRODOTTI ALIMENTARI;REGOLAMENTO D'IGIENE
Via L. Des Ambrois;2;Torino;TO;Italia;2654;Centro;7.688347119;45.0670103;Via Luigi des Ambrois 2;10123;2017;6;28;1;ART. 35 LOTTA CONTRO INSETTI IGIENE/TUTELA ALIMENTI?D.P.R. 327/80;LOTTA CONTRO INSETTI;GENERICO;IGIENE/TUTELA ALIMENTI?D.P.R. 327/80
Via L. Des Ambrois;2;Torino;TO;Italia;2655;Centro;7.688347119;45.0670103;Via Luigi des Ambrois 2;10123;2017;6;28;1;ARTT. 5 C. 3?21 C. 2 ? L.R. 38/06 CORSO DI FORMAZIONE ATTIVITA' PRODUTTIVE ? L.R. 38/2006;CORSO DI FORMAZIONE;ESERCIZI DI SOMMINISTRAZIONE;ATTIVITA' PRODUTTIVE ? L.R. 38/2006
Via L. Fea;5;Torino;TO;Italia;5182;Borgo Vittoria;7.677089026;45.10502614;Via Leonardo Fea 5;10148;2017;12;27;1;ARTT. 10 C. 4?47 CONTENITORI PER LA RACCOLTA REGOLAMENTO GESTIONE RIFIUTI URBANI;CONTENITORI PER LA RACCOLTA;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via L. Fea;5;Torino;TO;Italia;5183;Borgo Vittoria;7.677089026;45.10502614;Via Leonardo Fea 5;10148;2017;12;27;1;ARTT. 13 C. 5?47 NORME RACCOLTE DIFFERENZIATE REGOLAMENTO GESTIONE RIFIUTI URBANI;NORME RACCOLTE DIFFERENZIATE;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via L. Galvani;5;Torino;TO;Italia;572;San Donato;7.660622667;45.08028794;Via Luigi Galvani 5;10144;2017;2;8;1;ART. 3 C. 4 VARIAZIONI REGOLAMENTO C.O.S.A.P.;VARIAZIONI;AMMINISTRATORI STABILI;REGOLAMENTO C.O.S.A.P.
Via L. Marsigli;5;Torino;TO;Italia;3057;Pozzo Strada;7.62839738;45.07228135;Via Luigi Ferdinando Marsigli 5;10141;2017;7;27;1;ART. 4 C. 5 UBICAZIONE E DIMENSIONI REGOLAMENTO OCCUPAZIONE SUOLO CON DEHORS;UBICAZIONE E DIMENSIONI;OCCUPAZIONE SEDIME STRADALE;REGOLAMENTO OCCUPAZIONE SUOLO CON DEHORS
Via L. Marsigli;5;Torino;TO;Italia;3175;Pozzo Strada;7.62839738;45.07228135;Via Luigi Ferdinando Marsigli 5;10141;2017;8;7;1;ARTT. 13 C. 5?47 NORME RACCOLTE DIFFERENZIATE REGOLAMENTO GESTIONE RIFIUTI URBANI;NORME RACCOLTE DIFFERENZIATE;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via L. Palma Di Cesnola;116;Torino;TO;Italia;2447;Mirafiori Sud;7.651187;45.01827306;Via Luigi Palma di Cesnola 116;10127;2017;6;13;1;ARTT. 13 C. 5?47 NORME RACCOLTE DIFFERENZIATE REGOLAMENTO GESTIONE RIFIUTI URBANI;NORME RACCOLTE DIFFERENZIATE;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via L. Palma Di Cesnola;116;Torino;TO;Italia;2448;Mirafiori Sud;7.651187;45.01827306;Via Luigi Palma di Cesnola 116;10127;2017;6;13;1;ARTT. 9 C. 4?47 CONFERIMENTI REGOLAMENTO GESTIONE RIFIUTI URBANI;CONFERIMENTI;OBBLIGHI E DIVIETI;REGOLAMENTO GESTIONE RIFIUTI URBANI
Via L. Santagata;43;Torino;TO;Italia;2489;Barca;7.740310799;45.10326868;Via Luigi Santagata 43;10156;2017;6;15;1;ARTT. 4 C. 1?28 C. 4 AUTORIZZAZIONE REGOLAMENTO C.I.M.P. 2010;AUTORIZZAZIONE;DISPOSIZIONI GENERALI;REGOLAMENTO C.I.M.P. 2010
Via La Loggia;37;Torino;TO;Italia;166;Lingotto;7.651429232;45.03233329;Via La Loggia 37;10134;2017;1;16;1;ART. 13 C. 2 IN REL ART. 5 C. 1 OMESSA CONSEGNA VEICOLO A CENTRI ABILIT. TUTELA AMBIENTE?D.L.VO 209/03;OMESSA CONSEGNA VEICOLO A CENTRI ABILIT.;VEICOLI A MOTORE E RIMORCHI;TUTELA AMBIENTE?D.L.VO 209/03
Via La Loggia;64;Torino;TO;Italia;4785;Lingotto;7.654747721;45.03112724;Via La Loggia 64;10134;2017;11;25;1;ART. 46 C. 3 ABITAZIONI PRIVATE REGOLAMENTO POLIZIA URBANA;ABITAZIONI PRIVATE;TUTELA QUIETE PUBBLICA E PRIVATA;REGOLAMENTO POLIZIA URBANA
Via La Thuile;53;Torino;TO;Italia;1883;Pozzo Strada;7.620670351;45.06097175;Via La Thuile 53;10142;2017;5;4;1;ART. 6 BIS OTTEMPERANZA REGOLAMENTO POLIZIA URBANA;OTTEMPERANZA;DISPOSIZIONI GENERALI;REGOLAMENTO POLIZIA URBANA
Via Lanusei;23;Torino;TO;Italia;19;Santa Rita;7.640791496;45.03760745;Via Lanusei 23;10137;2017;1;3;1;ART. 40 C. 1 PUNTO 1 SPECIE COLUMBA LIVIA DOMESTICA REGOLAMENTO TUTELA E BENESSERE ANIMALI;SPECIE COLUMBA LIVIA DOMESTICA;ALTRE SPECIE ANIMALI;REGOLAMENTO TUTELA E BENESSERE ANIMALI
Via Lanzo;0;Torino;TO;Italia;1860;Madonna di Campagna;7.662892049;45.10640475;Via Lanzo;10148;2017;5;3;1;ART. 7 C. 1 RIPRISTINO NON CONFORME REGOLAMENTO MANOMISSIONE SUOLO PUBBLICO;RIPRISTINO NON CONFORME;LAVORI REGOLARMENTE AUTORIZZATI;REGOLAMENTO MANOMISSIONE SUOLO PUBBLICO
Via Lanzo;24;Torino;TO;Italia;2765;Madonna di Campagna;7.661818744;45.10855532;Via Lanzo 24;10148;2017;7;6;1;ART. 7 C. 1 RIPRISTINO NON CONFORME REGOLAMENTO MANOMISSIONE SUOLO PUBBLICO;RIPRISTINO NON CONFORME;LAVORI REGOLARMENTE AUTORIZZATI;REGOLAMENTO MANOMISSIONE SUOLO PUBBLICO
Via Lanzo;24;Torino;TO;Italia;3409;Madonna di Campagna;7.661818744;45.10855532;Via Lanzo 24;10148;2017;9;4;1;ART. 2 LETT. C OMESSA ATTIVAZIONE DELLA BOLLA REGOLAMENTO MANOMISSIONE SUOLO PUBBLICO;OMESSA ATTIVAZIONE DELLA BOLLA;LAVORI REGOLARMENTE AUTORIZZATI;REGOLAMENTO MANOMISSIONE SUOLO PUBBLICO
Via Lanzo;76;Torino;TO;Italia;1861;Madonna di Campagna;7.659912245;45.11232683;Via Lanzo 76;10148;2017;5;3;1;ART. 7 C. 1 RIPRISTINO NON CONFORME REGOLAMENTO MANOMISSIONE SUOLO PUBBLICO;RIPRISTINO NON CONFORME;LAVORI REGOLARMENTE AUTORIZZATI;REGOLAMENTO MANOMISSIONE SUOLO PUBBLICO
Via Lauro Rossi;3;Torino;TO;Italia;1226;Barriera di Milano;7.694758745;45.09452703;Via Lauro Rossi 3;10155;2017;3;16;1;ART. 21 C. 2 IN REL ART. 8 C. 6 C. 8 SCIA ATTIVITA' PRODUTTIVE ? L.R. 38/2006;SCIA;ESERCIZI DI SOMMINISTRAZIONE;ATTIVITA' PRODUTTIVE ? L.R. 38/2006
Via Lauro Rossi;8;Torino;TO;Italia;2243;Barriera di Milano;7.694226456;45.09472895;Via Lauro Rossi 8;10155;2017;5;30;1;ARTT. 34?68 INTERVENTI URGENTI REGOLAMENTO EDILIZIO;INTERVENTI URGENTI;ESECUZIONE DELLE OPERE;REGOLAMENTO EDILIZIO
Via Lauro Rossi;8;Torino;TO;Italia;3069;Barriera di Milano;7.694226456;45.09472895;Via Lauro Rossi 8;10155;2017;7;28;1;ARTT. 34?68 INTERVENTI URGENTI REGOLAMENTO EDILIZIO;INTERVENTI URGENTI;ESECUZIONE DELLE OPERE;REGOLAMENTO EDILIZIO
Via Lauro Rossi;8;Torino;TO;Italia;4554;Barriera di Milano;7.694226456;45.09472895;Via Lauro Rossi 8;10155;2017;11;13;1;ARTT. 34?68 INTERVENTI URGENTI REGOLAMENTO EDILIZIO;INTERVENTI URGENTI;ESECUZIONE DELLE OPERE;REGOLAMENTO EDILIZIO
Via Lauro Rossi;24;Torino;TO;Italia;2947;Barriera di Milano;7.691915534;45.09546207;Via Lauro Rossi 24;10155;2017;7;19;1;ART. 18 C. 3 IN REL ART. 21 C. 2 PUBBLICITA' DEI PREZZI ATTIVITA' PRODUTTIVE ? L.R. 38/2006;PUBBLICITA' DEI PREZZI;ESERCIZI DI SOMMINISTRAZIONE;ATTIVITA' PRODUTTIVE ? L.R. 38/2006
